artist,style,movement,tags,url,img,file_name,genre_list,Artwork,Date
John William Godward,Neoclassicism,Neoclassicism,"['female-portraits', 'Romance', 'Interaction', 'Love', 'Fun']",https://www.wikiart.org/en/john-william-godward/a-melody-1904,https://uploads5.wikiart.org/images/john-william-godward/a-melody-1904.jpg!Large.jpg,34219-a-melody-1904.jpg,['genre painting'],,
Jean Auguste Dominique Ingres,Neoclassicism,Neoclassicism,"['male-portraits', 'Standing', 'Fashionillustration', 'Retrostyle']",https://www.wikiart.org/en/jean-auguste-dominique-ingres/portrait-of-felix-leblanc,https://uploads8.wikiart.org/images/jean-auguste-dominique-ingres/portrait-of-felix-leblanc.jpg!Large.jpg,32377-portrait-of-felix-leblanc.jpg,['portrait'],,
Nicolas Antoine Taunay,Neoclassicism,Neoclassicism,,https://www.wikiart.org/en/nicolas-antoine-taunay/landscape-with-an-aqueduct-1810-0,https://uploads6.wikiart.org/00324/images/nicolas-antoine-taunay/landscape-with-an-aqueduct-lacma-m-90-170.jpg!Large.jpg,31160-landscape-with-an-aqueduct-lacma-m-90-170.jpg,['landscape'],,
Gavin Hamilton,Neoclassicism,Neoclassicism,['Mythology'],https://www.wikiart.org/en/gavin-hamilton/agrippina-landing-at-brindisium-with-the-ashes-of-germanicus-1772,https://uploads6.wikiart.org/00309/images/gavin-hamilton/agrippina-landing-at-brindisium-with-the-ashes-of-germanicus.jpg!Large.jpg,30040-agrippina-landing-at-brindisium-with-the-ashes-of-germanicus.jpg,['history painting'],,
Rembrandt Peale,Neoclassicism,Neoclassicism,,https://www.wikiart.org/en/rembrandt-peale/portrait-of-jane-griffith-koch,https://uploads5.wikiart.org/00268/images/rembrandt-peale/portrait-of-jane-griffith-koch-lacma-78-5-2.jpg!Large.jpg,32248-portrait-of-jane-griffith-koch-lacma-78-5-2.jpg,['portrait'],,
Carle Vernet,Neoclassicism,Neoclassicism,"['costumedesign', 'Fashionillustration', 'Dance', 'Human']",https://www.wikiart.org/en/carle-vernet/le-bon-genre-1801,https://uploads4.wikiart.org/00289/images/carle-vernet/la-walse.jpg,31712-la-walse.jpg,['genre painting'],Le Bon Genre,1801
Jacob van Strij,Neoclassicism,Neoclassicism,"['winter', 'Tree', 'Nature', 'Naturallandscape', 'Branch', 'Woodyplant', 'Plant', 'Sky', 'Trunk']",https://www.wikiart.org/en/jacob-van-strij/landscape-in-winter,https://uploads6.wikiart.org/images/jacob-van-strij/landscape-in-winter.jpg!Large.jpg,31358-landscape-in-winter.jpg,['landscape'],,
Jean Auguste Dominique Ingres,Neoclassicism,Neoclassicism,"['female-portraits', 'Sketch', 'Lady', 'Standing']",https://www.wikiart.org/en/jean-auguste-dominique-ingres/study-for-vicomtesse-d-hausonville-born-louise-albertine-de-broglie-i,https://uploads7.wikiart.org/images/jean-auguste-dominique-ingres/study-for-vicomtesse-d-hausonville-born-louise-albertine-de-broglie-i.jpg!Large.jpg,32576-study-for-vicomtesse-d-hausonville-born-louise-albertine-de-broglie-i.jpg,['portrait'],,
George Dawe,Neoclassicism,Neoclassicism,,https://www.wikiart.org/en/george-dawe/portrait-of-imperator-alexander-i-of-russia-1825,https://uploads4.wikiart.org/00318/images/george-dawe/alexander-i-against-the-cameron-gallery-by-g-dawe-1825-russian-museum.jpg!Large.jpg,32692-alexander-i-against-the-cameron-gallery-by-g-dawe-1825-russian-museum.jpg,['portrait'],,
Jean Auguste Dominique Ingres,Neoclassicism,Neoclassicism,"['forests-and-trees', 'cliffs-and-rocks', 'Stockphotography']",https://www.wikiart.org/en/jean-auguste-dominique-ingres/orangery-villa-borghese,https://uploads5.wikiart.org/images/jean-auguste-dominique-ingres/orangery-villa-borghese.jpg,32307-orangery-villa-borghese.jpg,['landscape'],Orangery Villa Borghese,1806
Sophie Gengembre Anderson,Neoclassicism,Neoclassicism,,https://www.wikiart.org/en/sophie-gengembre-anderson/birdsong,https://uploads6.wikiart.org/00268/images/sophie-gengembre-anderson/birdsong.jpg,33465-birdsong.jpg,['genre painting'],,
Jean-Joseph-Xavier Bidauld,Neoclassicism,Neoclassicism,['Tree'],https://www.wikiart.org/en/jean-joseph-xavier-bidauld/wall-with-distant-smokestack,https://uploads1.wikiart.org/00261/images/jean-joseph-xavier-bidauld/jean-joseph-xavier-bidauld-wall-with-distant-smokestack.jpg!Large.jpg,31693-jean-joseph-xavier-bidauld-wall-with-distant-smokestack.jpg,['landscape'],,
Pablo Picasso,Cubism,Post-Impressionism,"['streets-and-squares', 'cafes-and-restaurants']",https://www.wikiart.org/en/pablo-picasso/caf%C3%A9-royan-1940,https://uploads0.wikiart.org/images/pablo-picasso/café-royan-1940.jpg!Large.jpg,124008-café-royan-1940.jpg,['cityscape'],,
Jean David,Cubism,Surrealism,,https://www.wikiart.org/en/jean-david/the-royal-couple-1950,https://uploads2.wikiart.org/images/jean-david/the-royal-couple-1950.jpg,186014-the-royal-couple-1950.jpg,['portrait'],The Royal Couple,1950
Paul Nash,Cubism,Abstract Art,,https://www.wikiart.org/en/paul-nash/the-creation-of-adam-and-eve-1924,https://uploads2.wikiart.org/00269/images/paul-nash/the-creation-of-adam-and-eve.jpg!Large.jpg,159670-the-creation-of-adam-and-eve.jpg,"['illustration', 'religious painting']",,
Kazimir Malevich,Cubism,Abstract Art,,https://www.wikiart.org/en/kazimir-malevich/soldier-of-the-first-division-1914,https://uploads4.wikiart.org/images/kazimir-malevich/soldier-of-the-first-division-1914.jpg!Large.jpg,158255-soldier-of-the-first-division-1914.jpg,['portrait'],,
Mario Prassinos,Cubism,Surrealism,,https://www.wikiart.org/en/mario-prassinos/cuisini-re-1949,https://uploads1.wikiart.org/images/mario-prassinos/cuisini-re-1949.jpg,187541-cuisini-re-1949.jpg,['still life'],Cuisinière,1949
Pablo Picasso,Cubism,Post-Impressionism,"['animals', 'bulls', 'Line']",https://www.wikiart.org/en/pablo-picasso/bull-plate-x-1946,https://uploads2.wikiart.org/images/pablo-picasso/bull-plate-x-1946.jpg!Large.jpg,124075-bull-plate-x-1946.jpg,['animal painting'],,
Serge Charchoune,Cubism,Abstract Art,,https://www.wikiart.org/en/serge-charchoune/nature-morte-la-pipe-1943,https://uploads3.wikiart.org/images/serge-charchoune/nature-morte-la-pipe-1943.jpg,159856-nature-morte-la-pipe-1943.jpg,['still life'],Nature morte à la pipe,1943
Willi Baumeister,Cubism,Abstract Art,['Line'],https://www.wikiart.org/en/willi-baumeister/depiction-of-apollo-1921,https://uploads2.wikiart.org/images/willi-baumeister/depiction-of-apollo-1921.jpg,159550-depiction-of-apollo-1921.jpg,['abstract'],Depiction of Apollo,1921
Paul Cezanne,Cubism,Post-Impressionism,['Tree'],https://www.wikiart.org/en/paul-cezanne/forest-near-the-rocky-caves-above-the-chateau-noir-1904,https://uploads3.wikiart.org/images/paul-cezanne/forest-near-the-rocky-caves-above-the-chateau-noir-1904.jpg!Large.jpg,113121-forest-near-the-rocky-caves-above-the-chateau-noir-1904.jpg,['landscape'],,
Pablo Picasso,Cubism,Post-Impressionism,"['animals', 'bulls', 'Bovine', 'Bull']",https://www.wikiart.org/en/pablo-picasso/bull-plate-v-1945,https://uploads2.wikiart.org/images/pablo-picasso/bull-plate-v-1945.jpg!Large.jpg,124061-bull-plate-v-1945.jpg,['animal painting'],,
Paul Nash,Cubism,Abstract Art,,https://www.wikiart.org/en/paul-nash/the-creation-of-birds-and-fishes-1924,https://uploads6.wikiart.org/00269/images/paul-nash/the-creation-of-birds-and-fishes.jpg!Large.jpg,159678-the-creation-of-birds-and-fishes.jpg,"['illustration', 'religious painting']",,
Andre Masson,Cubism,Surrealism,['Leaf'],https://www.wikiart.org/en/andre-masson/the-bird-pierced-with-arrows,https://uploads2.wikiart.org/images/andre-masson/the-bird-pierced-with-arrows.jpg,182245-the-bird-pierced-with-arrows.jpg,['still life'],The bird pierced with arrows,1925
Josef Capek,Cubism,Expressionism,,https://www.wikiart.org/en/josef-capek/sportovec-s-cervenou-hvezdou-1915,https://uploads6.wikiart.org/00308/images/josef-capek/josef-apek-sportovec-s-ervenou-hv-zdou-1915-1.jpg!Large.jpg,133089-josef-apek-sportovec-s-ervenou-hv-zdou-1915-1.jpg,['portrait'],,
Jacques Villon,Cubism,Cubism,,https://www.wikiart.org/en/jacques-villon/the-armchair-1951,https://uploads2.wikiart.org/images/jacques-villon/the-armchair-1951.jpg,152380-the-armchair-1951.jpg,['interior'],The Armchair,1951
Albert Gleizes,Cubism,Cubism,,https://www.wikiart.org/en/albert-gleizes/sitting-nude-1909,https://uploads3.wikiart.org/images/albert-gleizes/sitting-nude-1909.jpg!Large.jpg,154520-sitting-nude-1909.jpg,['nude painting (nu)'],,
Franz Marc,Cubism,Expressionism,"['animals', 'mills-and-windmills']",https://www.wikiart.org/en/franz-marc/the-enchanted-mill-1913,https://uploads5.wikiart.org/images/franz-marc/the-enchanted-mill-1913.jpg!Large.jpg,130207-the-enchanted-mill-1913.jpg,['symbolic painting'],,
Roger de La Fresnaye,Cubism,Cubism,['male-portraits'],https://www.wikiart.org/en/roger-de-la-fresnaye/seated-man-1914,https://uploads7.wikiart.org/images/roger-de-la-fresnaye/seated-man-1914.jpg!Large.jpg,155252-seated-man-1914.jpg,['portrait'],,
Carlo Carra,Cubism,Futurism,,https://www.wikiart.org/en/carlo-carra/galleria-in-milan,https://uploads0.wikiart.org/images/carlo-carra/galleria-in-milan.jpg!Large.jpg,167633-galleria-in-milan.jpg,['figurative'],,
Pablo Picasso,Cubism,Post-Impressionism,"['flowers-and-plants', 'Stilllifephotography', 'Plant', 'Flower']",https://www.wikiart.org/en/pablo-picasso/flowers-in-a-grey-jar-1908,https://uploads1.wikiart.org/images/pablo-picasso/flowers-in-a-grey-jar-1908.jpg,123454-flowers-in-a-grey-jar-1908.jpg,['still life'],Flowers in a Grey Jar,1908
Pyotr Konchalovsky,Cubism,Post-Impressionism,['streets-and-squares'],https://www.wikiart.org/en/pyotr-konchalovsky/san-gimignano-1912-1,https://uploads1.wikiart.org/images/pyotr-konchalovsky/san-gimignano-1912-1.jpg!Large.jpg,120771-san-gimignano-1912-1.jpg,['cityscape'],,
Paul Nash,Cubism,Abstract Art,,https://www.wikiart.org/en/paul-nash/cover-of-the-radio-times-christmas-number-for-1930-1930,https://uploads6.wikiart.org/00269/images/paul-nash/cover-of-the-radio-times-christmas-number-for-1930.jpg!Large.jpg,159704-cover-of-the-radio-times-christmas-number-for-1930.jpg,['illustration'],,
Jacques Villon,Cubism,Cubism,,https://www.wikiart.org/en/jacques-villon/composition-abstraite-1926,https://uploads2.wikiart.org/images/jacques-villon/composition-abstraite-1926.jpg,152371-composition-abstraite-1926.jpg,['abstract'],Composition abstraite,1926
Pablo Picasso,Cubism,Post-Impressionism,"['animals', 'bulls', 'Sketch', 'Line']",https://www.wikiart.org/en/pablo-picasso/bull-plate-xi-1946,https://uploads2.wikiart.org/images/pablo-picasso/bull-plate-xi-1946.jpg,124076-bull-plate-xi-1946.jpg,['animal painting'],Bull (plate XI),1946
Wifredo Lam,Cubism,Surrealism,,https://www.wikiart.org/en/wifredo-lam/the-murmur-1943,https://uploads7.wikiart.org/images/wifredo-lam/the-murmur-1943.jpg!Large.jpg,183708-the-murmur-1943.jpg,['symbolic painting'],,
Nikos Hadjikyriakos-Ghikas,Cubism,Cubism,"['Grass', 'Tree', 'Grassfamily', 'Plant']",https://www.wikiart.org/en/nikos-hadjikyriakos-ghikas/rainy-landscape-ii-1977,https://uploads3.wikiart.org/images/nikos-hadjikyriakos-ghikas/rainy-landscape-ii-1977.jpg!Large.jpg,157142-rainy-landscape-ii-1977.jpg,['landscape'],,
Lajos Tihanyi,Cubism,Post-Impressionism,,https://www.wikiart.org/en/lajos-tihanyi/composition-1925,https://uploads0.wikiart.org/images/lajos-tihanyi/composition-1925.jpg,126036-composition-1925.jpg,['abstract'],Composition,1925
Marevna (Marie Vorobieff),Cubism,Cubism,"['famous-people', 'Amedeo-Modigliani', 'Chin', 'Eye']",https://www.wikiart.org/en/marevna-marie-vorobieff/portrait-of-amedeo-modigliani-1955,https://uploads2.wikiart.org/images/marevna-marie-vorobieff/portrait-of-amedeo-modigliani-1955.jpg!Large.jpg,156623-portrait-of-amedeo-modigliani-1955.jpg,['portrait'],,
Roger Bissière,Cubism,Tachisme,,https://www.wikiart.org/en/roger-bissi-re/la-guitare,https://uploads4.wikiart.org/images/roger-bissi-re/la-guitare.jpg,208154-la-guitare.jpg,['still life'],La guitare,XIX-XX cent.
Pyotr Konchalovsky,Cubism,Post-Impressionism,"['houses-and-buildings', 'cliffs-and-rocks']",https://www.wikiart.org/en/pyotr-konchalovsky/siena-1912-3,https://uploads1.wikiart.org/images/pyotr-konchalovsky/siena-1912-3.jpg,120776-siena-1912-3.jpg,['cityscape'],Siena,1912
Man Ray,Cubism,Dada,['Tree'],https://www.wikiart.org/en/man-ray/hills,https://uploads2.wikiart.org/images/man-ray/hills.jpg!Large.jpg,169326-hills.jpg,['landscape'],,
Andre Masson,Cubism,Surrealism,,https://www.wikiart.org/en/andre-masson/no-name-4,https://uploads2.wikiart.org/images/andre-masson/no-name-4.jpg!Large.jpg,182240-no-name-4.jpg,['nude painting (nu)'],,
Georges Braque,Cubism,Cubism,"['fruits-and-vegetables', 'dishware-and-cutlery']",https://www.wikiart.org/en/georges-braque/napkin-knife-and-pore-1908,https://uploads2.wikiart.org/images/georges-braque/napkin-knife-and-pore-1908.jpg,154689-napkin-knife-and-pore-1908.jpg,['still life'],"Napkin, knife and pears",1908
Jean Helion,Cubism,Abstract Art,,https://www.wikiart.org/en/jean-helion/figure-rose-1937,https://uploads8.wikiart.org/images/jean-helion/figure-rose-1937.jpg!Large.jpg,160608-figure-rose-1937.jpg,['figurative'],,
Louis Marcoussis,Cubism,Cubism,['Sketch'],https://www.wikiart.org/en/louis-marcoussis/un-reve-a-dream-1930,https://uploads7.wikiart.org/images/louis-marcoussis/un-reve-a-dream-1930.jpg,152667-un-reve-a-dream-1930.jpg,['interior'],Un Reve (A Dream),1930
Tamara de Lempicka,Cubism,Art Deco,,https://www.wikiart.org/en/tamara-de-lempicka/abstract-composition-in-red-and-blue-i-1953,https://uploads1.wikiart.org/00295/images/tamara-de-lempicka/abstract-composition-in-red-and-blue-i-1953.jpg,178816-abstract-composition-in-red-and-blue-i-1953.jpg,['abstract'],Abstract Composition in Red and Blue I,1953
Rufino Tamayo,Cubism,Expressionism,,https://www.wikiart.org/en/rufino-tamayo/woman-with-pineapple-1941,https://uploads1.wikiart.org/images/rufino-tamayo/woman-with-pineapple-1941.jpg!Large.jpg,134801-woman-with-pineapple-1941.jpg,['portrait'],,
Joan Miro,Cubism,Surrealism,"['animals', 'furniture-and-decoration', 'food-and-beverages', 'rabbits', 'Fictionalcharacter', 'Fiction']",https://www.wikiart.org/en/joan-miro/the-table-still-life-with-rabbit,https://uploads4.wikiart.org/images/joan-miro/the-table-still-life-with-rabbit.jpg!Large.jpg,181957-the-table-still-life-with-rabbit.jpg,['still life'],,
Karl Knaths,Cubism,Cubism,,https://www.wikiart.org/en/karl-knaths/bach-1953,https://uploads1.wikiart.org/images/karl-knaths/bach-1953.jpg!Large.jpg,156531-bach-1953.jpg,['still life'],,
Pablo Picasso,Cubism,Post-Impressionism,"['female-nude', 'leisure-and-sleep']",https://www.wikiart.org/en/pablo-picasso/algerian-women-delacroix-1955,https://uploads5.wikiart.org/images/pablo-picasso/algerian-women-delacroix-1955.jpg!Large.jpg,124133-algerian-women-delacroix-1955.jpg,['genre painting'],,
Lyonel Feininger,Cubism,Expressionism,,https://www.wikiart.org/en/lyonel-feininger/hopfgarten-1920,https://uploads3.wikiart.org/images/lyonel-feininger/hopfgarten-1920.jpg!Large.jpg,128957-hopfgarten-1920.jpg,['landscape'],,
Franz Marc,Cubism,Expressionism,"['animals', 'horses']",https://www.wikiart.org/en/franz-marc/three-horses-1912,https://uploads8.wikiart.org/images/franz-marc/three-horses-1912.jpg!Large.jpg,130180-three-horses-1912.jpg,['animal painting'],,
Auguste Herbin,Cubism,Post-Impressionism,,https://www.wikiart.org/en/auguste-herbin/cubist-composition-1913,https://uploads0.wikiart.org/images/auguste-herbin/cubist-composition-1913.jpg!Large.jpg,124670-cubist-composition-1913.jpg,['still life'],,
Francis Picabia,Cubism,Abstract Art,"['Pink', 'Line']",https://www.wikiart.org/en/francis-picabia/the-embarassment,https://uploads3.wikiart.org/images/francis-picabia/the-embarassment.jpg!Large.jpg,158019-the-embarassment.jpg,['abstract'],,
Victor Brauner,Cubism,Expressionism,,https://www.wikiart.org/en/victor-brauner/woman-worker-1923,https://uploads2.wikiart.org/images/victor-brauner/woman-worker-1923.jpg,135088-woman-worker-1923.jpg,['genre painting'],Woman Worker,1923
Yiannis Moralis,Cubism,Expressionism,['Font'],https://www.wikiart.org/en/yiannis-moralis/not-detected-13,https://uploads5.wikiart.org/images/yiannis-moralis/not-detected-13(1).jpg!Large.jpg,136991-not-detected-13(1).jpg,['nude painting (nu)'],,
Fernand Leger,Cubism,Cubism,['male-portraits'],https://www.wikiart.org/en/fernand-leger/the-man-with-the-cane-1920,https://uploads2.wikiart.org/images/fernand-leger/the-man-with-the-cane-1920.jpg!Large.jpg,152819-the-man-with-the-cane-1920.jpg,['portrait'],,
Franz Marc,Cubism,Expressionism,"['animals', 'sheep']",https://www.wikiart.org/en/franz-marc/the-lamb-1914,https://uploads3.wikiart.org/images/franz-marc/the-lamb-1914.jpg,130231-the-lamb-1914.jpg,['animal painting'],The Lamb,1914
Ernst Ludwig Kirchner,Cubism,Expressionism,['couples'],https://www.wikiart.org/en/ernst-ludwig-kirchner/lovers-the-kiss,https://uploads8.wikiart.org/images/ernst-ludwig-kirchner/lovers-the-kiss.jpg!Large.jpg,130433-lovers-the-kiss.jpg,['genre painting'],,
Gino Severini,Cubism,Cubism,"['musical-instruments', 'Graphicdesign']",https://www.wikiart.org/en/gino-severini/still-life-with-violin-1964,https://uploads3.wikiart.org/images/gino-severini/still-life-with-violin-1964.jpg!Large.jpg,154949-still-life-with-violin-1964.jpg,['still life'],,
Dorrit Black,Cubism,Cubism,,https://www.wikiart.org/en/dorrit-black/nocturne-wynyard-square-1932,https://uploads1.wikiart.org/00207/images/dorrit-black/nocturne-wynyard-square-1932-1.jpg!Large.jpg,156570-nocturne-wynyard-square-1932-1.jpg,['cityscape'],,
Juan Gris,Cubism,Cubism,,https://www.wikiart.org/en/juan-gris/clown,https://uploads4.wikiart.org/images/juan-gris/clown.jpg!Large.jpg,155493-clown.jpg,['portrait'],,
Roger de La Fresnaye,Cubism,Cubism,,https://www.wikiart.org/en/roger-de-la-fresnaye/smoking-in-the-shelter-1918,https://uploads1.wikiart.org/images/roger-de-la-fresnaye/smoking-in-the-shelter-1918.jpg!Large.jpg,155254-smoking-in-the-shelter-1918.jpg,['still life'],,
Fernand Leger,Cubism,Cubism,['female-portraits'],https://www.wikiart.org/en/fernand-leger/the-study-for-the-city-centre-1927,https://uploads1.wikiart.org/images/fernand-leger/the-study-for-the-city-centre-1927.jpg!Large.jpg,152886-the-study-for-the-city-centre-1927.jpg,['portrait'],,
Pablo Picasso,Cubism,Post-Impressionism,"['animals', 'goats', 'leisure-and-sleep', 'Tree']",https://www.wikiart.org/en/pablo-picasso/spring-1956,https://uploads5.wikiart.org/images/pablo-picasso/spring-1956.jpg!Large.jpg,124154-spring-1956.jpg,['genre painting'],,
Paul Klee,Cubism,Expressionism,"['Pattern', 'Pink', 'Textile']",https://www.wikiart.org/en/paul-klee/castle-garden-1931,https://uploads2.wikiart.org/images/paul-klee/castle-garden-1931(1).jpg!Large.jpg,130025-castle-garden-1931(1).jpg,['abstract'],,
Lyubov Popova,Cubism,Cubism,,https://www.wikiart.org/en/lyubov-popova/air-man-space,https://uploads7.wikiart.org/images/lyubov-popova/air-man-space.jpg!Large.jpg,155925-air-man-space.jpg,['portrait'],,
Amadeo de Souza-Cardoso,Cubism,Expressionism,,https://www.wikiart.org/en/amadeo-de-souza-cardoso/house-manhufe-1913,https://uploads3.wikiart.org/images/amadeo-de-souza-cardoso/house-manhufe-1913.jpg,133244-house-manhufe-1913.jpg,['landscape'],House Manhufe,1913
